label_key	label	display_label	category	rank	gene	score	log2fc	mean_in	mean_out	detection_in	detection_out	detection_delta	n_cells_in	n_cells_out
cell_type	Phloem	Phloem	root_identity	19	AT5G64240	1.6050902605056765	4.894333839416504	1.0387214422225952	0.0339603498578071	0.3400447368621826	0.0120960874482989	0.32794864941388374	447	35218
cell_type	Phloem	Phloem	root_identity	20	AT4G36410	1.5684717893600464	7.195154666900635	0.6628621816635132	0.0035302331671118	0.2192393690347671	0.0012493610847741	0.217990007949993	447	35218
cell_type	Root cap	Root cap	root_identity	1	AT1G54010	2.936662435531616	4.398071765899658	2.331249475479126	0.1096173971891403	0.7047750353813171	0.0370591580867767	0.6677158772945404	2178	33487
cell_type	Root cap	Root cap	root_identity	2	AT5G10130	2.651964902877808	3.634082555770874	2.813091278076172	0.2256576120853424	0.8030303120613098	0.0732821673154831	0.7297481447458267	2178	33487
cell_type	Root cap	Root cap	root_identity	3	AT1G28290	2.634497880935669	3.340569496154785	3.5217981338500977	0.3467572033405304	0.89485764503479	0.1062203273177146	0.7886373177170755	2178	33487
cell_type	Root cap	Root cap	root_identity	4	AT5G58784	2.3994228839874268	4.509356498718262	1.7330530881881714	0.0751396492123603	0.5573921203613281	0.0252933967858552	0.5320987235754729	2178	33487
cell_type	Root cap	Root cap	root_identity	5	AT2G43610	2.254349946975708	2.8390114307403564	4.482410907745361	0.6255863904953003	0.96051424741745	0.1664526462554931	0.7940616011619568	2178	33487
cell_type	Root cap	Root cap	root_identity	6	AT2G23630	2.231938362121582	4.871378421783447	1.409199595451355	0.0471780896186828	0.4747474789619446	0.0165735948830842	0.4581738840788604	2178	33487
cell_type	Root cap	Root cap	root_identity	7	AT4G37160	2.106861114501953	3.971118927001953	1.76521897315979	0.1116208136081695	0.5684114098548889	0.0378654412925243	0.5305459685623646	2178	33487
cell_type	Root cap	Root cap	root_identity	8	AT3G04320	1.870882272720337	3.51594352722168	1.7985883951187134	0.1563144773244857	0.5849403142929077	0.0528264716267585	0.5321138426661493	2178	33487
cell_type	Root cap	Root cap	root_identity	9	AT1G52070	1.6400370597839355	2.322307825088501	4.498993396759033	0.8987618088722229	0.9178144931793212	0.211604505777359	0.7062099874019622	2178	33487
cell_type	Root cap	Root cap	root_identity	10	AT3G16410	1.4051893949508667	2.963195323944092	1.625928282737732	0.2076208442449569	0.5459136962890625	0.0716994628310203	0.4742142334580422	2178	33487
cell_type	Root cap	Root cap	root_identity	11	AT1G14220	1.403692603111267	3.463864088058472	1.2958412170410156	0.1165330037474632	0.4458218514919281	0.0405829139053821	0.405238937586546	2178	33487
cell_type	Root cap	Root cap	root_identity	12	AT1G52060	1.374135136604309	2.4924466609954834	2.823925256729126	0.5010023713111877	0.6781451106071472	0.1268253326416015	0.5513197779655457	2178	33487
cell_type	Root cap	Root cap	root_identity	13	AT1G25275	1.356994390487671	2.277799367904663	2.579710960388184	0.5311737656593323	0.752525269985199	0.1567772626876831	0.5957480072975159	2178	33487
cell_type	Root cap	Root cap	root_identity	14	AT5G60530	1.342629075050354	2.00415301322937	4.032703399658203	1.0045270919799805	0.8980716466903687	0.2281482368707656	0.6699234098196031	2178	33487
cell_type	Root cap	Root cap	root_identity	15	AT5G60520	1.3218404054641724	3.8871219158172607	1.029982089996338	0.068680427968502	0.3640955090522766	0.0240391790866851	0.3400563299655915	2178	33487
cell_type	Root cap	Root cap	root_identity	16	AT2G41800	1.264864444732666	2.8098111152648926	1.5326560735702517	0.2177210301160812	0.5257116556167603	0.0755517035722732	0.45015995204448706	2178	33487
cell_type	Root cap	Root cap	root_identity	17	AT3G16450	1.24284029006958	2.914189577102661	1.5336365699768066	0.2025856226682663	0.4926538169384002	0.0661749318242073	0.4264788851141929	2178	33487
cell_type	Root cap	Root cap	root_identity	18	AT1G54000	1.239754319190979	2.776640653610229	1.6525895595550537	0.2403101772069931	0.5247933864593506	0.0782990381121635	0.4464943483471871	2178	33487
cell_type	Root cap	Root cap	root_identity	19	AT1G52050	1.2390774488449097	2.3243367671966557	2.4900715351104736	0.4963831603527069	0.657943069934845	0.1248544231057167	0.5330886468291283	2178	33487
cell_type	Root cap	Root cap	root_identity	20	AT1G78340	1.1980793476104736	2.319828987121582	2.154559373855591	0.4307396113872528	0.6528925895690918	0.1364410072565078	0.516451582312584	2178	33487
cell_type	Root cortex	Root cortex	root_identity	1	AT1G12090	2.1166796684265137	3.709548711776733	2.2902300357818604	0.1741391569375991	0.626617968082428	0.0560149438679218	0.5706030242145061	3013	32652
cell_type	Root cortex	Root cortex	root_identity	2	AT1G13930	1.7962702512741089	3.344795227050781	2.2086269855499268	0.2164879888296127	0.6043810248374939	0.0673465654253959	0.537034459412098	3013	32652
cell_type	Root cortex	Root cortex	root_identity	3	AT1G21310	1.6650350093841553	2.455268621444702	3.7434821128845215	0.6817823648452759	0.8698971271514893	0.1917493641376495	0.6781477630138397	3013	32652
cell_type	Root cortex	Root cortex	root_identity	4	AT5G13930	1.3623403310775757	2.940925121307373	1.9375100135803225	0.2514418661594391	0.5426484942436218	0.0794132053852081	0.4632352888584137	3013	32652
cell_type	Root cortex	Root cortex	root_identity	5	AT4G30170	1.3587621450424194	2.431292057037353	2.509486198425293	0.464442491531372	0.7046133279800415	0.1457491070032119	0.5588642209768296	3013	32652
cell_type	Root cortex	Root cortex	root_identity	6	AT1G13420	1.3417824506759644	2.706138849258423	2.1583917140960693	0.3299043476581573	0.5950879454612732	0.0992588475346565	0.49582909792661667	3013	32652
cell_type	Root cortex	Root cortex	root_identity	7	AT3G44310	1.293198823928833	3.261002779006958	1.379973292350769	0.1430540978908538	0.4447394609451294	0.0481746904551982	0.3965647704899312	3013	32652
cell_type	Root cortex	Root cortex	root_identity	8	AT2G45180	1.2689203023910522	4.36475133895874	0.9603383541107178	0.0456611216068267	0.3063392043113708	0.0156192574650049	0.2907199468463659	3013	32652
cell_type	Root cortex	Root cortex	root_identity	9	AT5G42250	1.2412809133529663	3.6335432529449454	1.091192603111267	0.0870022475719451	0.371722549200058	0.0301053542643785	0.3416171949356795	3013	32652
cell_type	Root cortex	Root cortex	root_identity	10	AT5G08640	1.1388424634933472	3.059042692184448	1.3432674407958984	0.1602954417467117	0.425821453332901	0.0535342395305633	0.3722872138023377	3013	32652
cell_type	Root cortex	Root cortex	root_identity	11	AT3G51240	1.130376219749451	2.77044939994812	1.5584386587142944	0.2275493294000625	0.4839030802249908	0.0758912190794944	0.40801186114549637	3013	32652
cell_type	Root cortex	Root cortex	root_identity	12	AT4G22460	1.069099187850952	3.116473197937012	1.2157878875732422	0.1393017172813415	0.3906405568122864	0.0475927963852882	0.3430477604269982	3013	32652
cell_type	Root cortex	Root cortex	root_identity	13	AT5G57785	1.0550174713134766	4.668679714202881	0.6834531426429749	0.0259110797196626	0.2349817454814911	0.0090040424838662	0.2259777029976249	3013	32652
cell_type	Root cortex	Root cortex	root_identity	14	AT2G23910	0.9709770083427428	3.9111502170562735	0.8023573160171509	0.0523992627859115	0.2665117681026459	0.0182530935853719	0.248258674517274	3013	32652
cell_type	Root cortex	Root cortex	root_identity	15	AT1G62510	0.9591059684753418	5.455079078674316	0.5226857662200928	0.0109379105269908	0.1795552670955658	0.0037363714072853	0.1758188956882805	3013	32652
cell_type	Root cortex	Root cortex	root_identity	16	AT1G03870	0.9499119520187378	2.2321035861968994	1.840370774269104	0.3909324109554291	0.5506139993667603	0.1250459402799606	0.4255680590867996	3013	32652
cell_type	Root cortex	Root cortex	root_identity	17	AT2G43150	0.9472246170043944	1.7716234922409058	3.049410343170166	0.8924010396003723	0.7945569157600403	0.2598921954631805	0.5346647202968597	3013	32652
