query_label	db	uid	accession	title	organism	sample_count	publication_date	url	priority	score	recommended_action	matched_queries	summary
plant_single_cell_gds	gds	200017322	GSE17322	Mouse lung CD103+ and CD11b-high dendritic cell (DC) subsets	Mus musculus	6	2010/03/15	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE17322	C	0	out-of-scope non-plant organism unless manual review overrides	plant_single_cell_gds	Mouse lung CD11c+ dendritic cells are composed of 2 major DC subsets, the CD103+CD11b-low/intermediate DC (CD103+ DC) and the CD11b-highCD103- DC (CD11b-high DC). These 2 subsets are functionally distinct. Comparison of their functions showed CD103+ DC Microarray analysis was performed to compare the gene expression profiles of the 2 lung DC subsets in naïve mice.
medicinal_secondary_metabolism_single_cell	gds	200175592	GSE175592	Local source of FGF8 specifies a fronto-temporal axis in engineered human brain organoids (PolarOids)	Homo sapiens	21	2024/05/03	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE175592	C	0	out-of-scope non-plant organism unless manual review overrides	medicinal_secondary_metabolism_single_cell	The establishment of the fronto-temporal axis in the developing human cortex is achieved by temporary signaling activity coming from secondary organizers. However, studying this process remains challenging due to the limited access to fetal material and inaccuracy of animal models in mimicking human-specific aspects. Although human brain organoids provide a potential solution to study this, their lack of axial organization does not supply the appropriate positional information needed to recapitulate detailed patterning processes in situ. Here, we develop a method that combines a cell line expressing the morphogen FGF8 fused to organoids engineered with PDMS moulds representing the exact length of the developing brain, resulting in the formation of polarized cortical organoids, or PolarOids. Thanks to a dose-sensitive reporter for anterior cortical differentiation, we carefully titrate...
woody_legume_cereal_single_cell_gds	gds	200175788	GSE175788	Identification of LZTFL1 as a candidate effector gene at a COVID-19 risk locus (ChIP-seq)	Homo sapiens	12	2021/08/13	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE175788	C	0	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	To identify regulation by the CEBPB transcription factor in epithelial, fibroblast and endothelial cells ChIP-seq was carried out for both the transcription factor and marks of active transcription (H3K27ac).
woody_legume_cereal_single_cell_gds	gds	200175791	GSE175791	Identification of LZTFL1 as a candidate effector gene at a COVID-19 risk locus	Homo sapiens	34	2021/08/13	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE175791	C	0	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	To identify a causative variant and effector gene responsible for a 2-fold increased risk of severe COVID-19, a multi-omics platform was deployed. A combination of ATAC-seq, ChIP-seq, Micro Capture-C and NuTi Capture-C were used to characterize a range of cell types, including epithelial, fibroblast, endothelial, immune and erythroid cells.
plant_single_cell_gds	gds	200175796	GSE175796	Prenatal cadmium exposure alters proliferation in mouse CD4+ T cells via LncRNA Snhg7	Mus musculus	8	2021/12/23	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE175796	C	0	out-of-scope non-plant organism unless manual review overrides	plant_single_cell_gds	Prenatal cadmium (Cd) exposure leads to immunotoxic phenotypes in the offspring. Long non-coding RNAs (lncRNAs) are integral to T cell regulation. Here, we identified genes and pathways altered in CD4+ T cell by prenatal Cd exposure. We investigated the role of long non-coding RNA small nucleolar RNA hostgene 7 (lncSnhg7) in T cell proliferation: LncSnhg7 expression increases in CD4+ T cells following stimulation with anti-CD3/CD28 beads. LngSnhg7 and a downstream protein, GALNT7, are upregulated in T cells from offspring exposed to Cd during gestation. Overexpression of miR-34a, a regulator of lnhcSnhg7 and GALNT7, suppresses GALNT7 protein levels in primary T cells, but not in a mouse T lymphocyte cell line. The T cells isolated from Cd-exposed offspring exhibit increased proliferation after activation in vitro, but Treg suppression and CD4+ T cell apoptosis are not affected by pren...
plant_single_cell_gds	gds	200175895	GSE175895	Specialized endothelial tip cells guide neuroretina vascularization and blood-retina-barrier formation	Mus musculus	6	2021/07/16	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE175895	C	0	out-of-scope non-plant organism unless manual review overrides	plant_single_cell_gds	Endothelial tip cells guiding tissue vascularization are primary targets for angiogenic therapies. Whether tip cells require differential signals to develop their complex branching patterns remained unknown. Here we show that diving tip cells invading the neuroretina (D-tip cells) are distinct from tip cells guiding the superficial retinal vascular plexus (S-tip cells). D-tip cells have a unique transcriptional signature, including high TGFβ signaling, and acquire blood-retina barrier properties. Endothelial deletion of TGFβ receptor I (Alk5) inhibits D-tip cell identity acquisition and deep vascular plexus formation. Loss of endothelial ALK5, but not of the canonical SMAD effectors, leads to aberrant contractile pericyte differentiation, and hemorrhagic vascular malformations. Our data reveal stage-specific tip cell heterogeneity as a requirement for retinal vascular development and...
plant_single_cell_gds	gds	200178265	GSE178265	A molecular census of midbrain dopaminergic neurons in Parkinsons disease	Rattus norvegicus; Macaca mulatta; Homo sapiens; Tupaia belangeri	101	2021/06/16	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE178265	C	0	out-of-scope non-plant organism unless manual review overrides	plant_single_cell_gds	Midbrain dopamine (DA) neurons in the substantia nigra pars compacta (SNpc) project widely throughout the central nervous system, playing critical roles in voluntary movements, reward processing, and working memory. Many of these neurons are highly sensitive to neurodegeneration in Parkinson’s Disease (PD), and their loss correlates strongly with the pathognomonic symptoms. To characterize these populations molecularly, we developed a protocol to enrich and transcriptionally profile DA neuron nuclei from postmortem human SNpc of both PD patients and matched controls. We identified a total of ten distinct populations, including one that was primate-specific. A single subtype, marked by the gene AGTR1, was highly susceptible to degeneration, and was enriched for expression of genes associated with PD in genetic studies, suggesting many risk loci act within this subtype to influence its...
woody_legume_cereal_single_cell_gds	gds	200178815	GSE178815	NuRD-Enabled CTCF-TET Crosstalk Orchestrates Epigenome Reprogramming and Genome Architecture	Mus musculus; Escherichia coli; Homo sapiens	664	2026/05/02	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE178815	C	0	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	This SuperSeries is composed of the SubSeries listed below.
plant_single_cell_gds	gds	200179165	GSE179165	Interspecies commensal interactions have nonlinear impacts on host immunity	Mus musculus	8	2021/12/01	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE179165	C	0	out-of-scope non-plant organism unless manual review overrides	plant_single_cell_gds	The impacts of individual commensal microbes on immunity and disease can differ dramatically depending on the surrounding microbial context, yet the specific bacterial combinations that dictate divergent immunological outcomes in humans remain largely undefined. We isolated a novel Allobaculum strain from an inflammatory bowel disease (IBD) patient that elicited antigen-specific mucosal and systemic antibody responses at homeostasis and exacerbated colitis in gnotobiotic mice. Using human microbiota-associated mouse models, we uncovered an inverse correlation between Allobaculum and the taxonomically-divergent immunostimulatory species Akkermansia muciniphila, which was also reflected in human cohorts. Co-colonization with Allobaculum and A. muciniphila reprogrammed the immune responses evoked by each microbe on its own, ameliorated Allobaculum-induced colitis, and blunted A. muciniph...
woody_legume_cereal_single_cell_gds	gds	200179665	GSE179665	A 37 kb region upstream of Brachyury comprising a notochord enhancer is essential for notochord and tail development	Mus musculus	1	2021/11/26	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE179665	C	0	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	Genetic dissection of the mouse Brachyury locus identified a notochord enhancer and predicts additional control elements essential for trunk and tail development of the mouse embryo.
woody_legume_cereal_single_cell_gds	gds	200180212	GSE180212	Epithelial memory of resolved inflammation limits tissue damage while promoting pancreatic tumorigenesis	Mus musculus	21	2021/09/17	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE180212	C	0	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	This SuperSeries is composed of the SubSeries listed below.
plant_single_cell_gds	gds	200181363	GSE181363	Morphological diversity of single neurons in molecularly defined cell types	Mus musculus	3133	2021/10/06	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE181363	C	0	out-of-scope non-plant organism unless manual review overrides	plant_single_cell_gds	Dendritic and axonal morphology reflects the input and output of neurons and is a defining feature of neuronal types, yet our knowledge of the diversity of neuronal morphology, in particular distal axon projection patterns, remains limited. To systematically obtain complete single neuron morphology on a brain-wide scale, we established a platform with five major components: sparse labeling, whole-brain imaging, reconstruction, registration, and classification. We fully reconstructed 1,741 neurons from cortex, claustrum, thalamus, striatum and other brain regions. We identify 11 major projection neuron types with distinct morphological features and corresponding transcriptomic identities. We further reveal extensive morphological diversity within each of these major types, some of which cluster into more refined morphological subtypes. We analyze this diversity at different levels foll...
medicinal_secondary_metabolism_single_cell	gds	200181711	GSE181711	Cytotoxic CD4+ tissue-resident memory T cells are associated with asthma severity	Homo sapiens	213	2023/10/20	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE181711	C	0	out-of-scope non-plant organism unless manual review overrides	medicinal_secondary_metabolism_single_cell	This SuperSeries is composed of the SubSeries listed below.
medicinal_secondary_metabolism_single_cell	gds	200181838	GSE181838	Enhancer analysis by H3K27ac ChIP-seq in HNSCC T-HEP3 and D-HEp3 cell lines	Homo sapiens	8	2023/04/27	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE181838	C	0	out-of-scope non-plant organism unless manual review overrides	medicinal_secondary_metabolism_single_cell	Identification of active and differentially enriched enhancers in T-HEp3 and D-HEp3 cell lines.
medicinal_secondary_metabolism_single_cell	gds	200181839	GSE181839	AZA+atRA reprogramming of head and neck squamous cell carcinoma cell line T-HEp3, and enhancer analysis by H3K27ac ChIP-seq in HNSCC T-HEP3 and D-HEp3 cell lines	Homo sapiens	20	2023/04/27	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE181839	C	0	out-of-scope non-plant organism unless manual review overrides	medicinal_secondary_metabolism_single_cell	This SuperSeries is composed of the SubSeries listed below.
plant_single_cell_gds	gds	200182100	GSE182100	Global and gene-specific translational regulation in Escherichia coli across different conditions	Escherichia coli	72	2022/10/13	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE182100	C	0	out-of-scope unless manual review finds plant metadata	plant_single_cell_gds	How well mRNA transcript levels represent protein abundances has been a controversial issue. Particularly across different environments, correlations between mRNA and protein exhibit remarkable variability from gene to gene. Translational regulation is likely to be one of the key factors contributing to mismatches between mRNA level and protein abundance. Here, we quantified genome-wide transcriptome and relative translation efficiency (RTE) under 12 different conditions in Escherichia coli. By quantifying the mRNA-RTE correlation both across genes and across conditions, we uncovered a diversity of gene-specific translational regulations, cooperating with transcriptional regulations, in response to carbon (C), nitrogen (N), and phosphate (P) limitations. Intriguingly, we found that many genes regulating translation are themselves subject to translational regulation, suggesting possibl...
plant_single_cell_gds	gds	200183299	GSE183299	Cell and chromatin transitions in intestinal stem cell regeneration	Mus musculus	22	2022/06/07	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183299	C	0	out-of-scope non-plant organism unless manual review overrides	plant_single_cell_gds	The progeny of intestinal stem cells (ISCs) dedifferentiate in response to ISC attrition. The precise cell sources, transitional states, and chromatin remodeling behind this activity remain unclear. In the skin, stem cell recovery after injury preserves an epigenetic memory of the damage response; whether similar memories arise and persist in regenerated ISCs is not known. We address these questions by examining gene activity and open chromatin at the resolution of single Neurog3-labeled mouse intestinal crypt cells, hence deconstructing forward and reverse differentiation of the intestinal secretory (Sec) lineage. We show that goblet, Paneth, and enteroendocrine cells arise by multilineage priming in common precursors, followed by selective access at thousands of cell-restricted cis-elements. Selective ablation of the ISC compartment elicits speedy reversal of chromatin and transcrip...
medicinal_secondary_metabolism_single_cell	gds	200183391	GSE183391	Vitamin A treatment rescues neonatal infection-induced durably impaired lymph node function	Mus musculus	56	2023/12/31	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183391	C	0	out-of-scope non-plant organism unless manual review overrides	medicinal_secondary_metabolism_single_cell	This SuperSeries is composed of the SubSeries listed below.
plant_single_cell_gds	gds	200183438	GSE183438	Identification of a multipotent lung progenitor for lung regeneration	Mus musculus	2	2022/04/09	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183438	C	0	out-of-scope non-plant organism unless manual review overrides	plant_single_cell_gds	We recently showed that a suspension of mouse or human fetal or adult lung cells infused intravenously following appropriate conditioning of recipient mice leads to marked lung chimerism within alveolar and bronchiolar lineages, in distinct 'patches'. A large proportion of these donor-derived 'patches' contain both epithelial and endothelial cells. We show here, using R26R-Confetti mice as donors, that these multi-lineage patches are derived from a single lung progenitor. Fluorescence activated cell sorting of adult mouse lung cells revealed that the putative patch-forming progenitors co-express the endothelial marker CD31 (PECAM-1) and the epithelial marker CD326 (EPCAM). Transgenic Cre/lox mice expressing GFP under different promoters support this duality by demonstrating expression of additional epithelial and endothelial markers in this double-positive lung subpopulation. These fi...
woody_legume_cereal_single_cell_gds	gds	200184776	GSE184776	Xist exerts gene-specific silencing during XCI maintenance and impacts lineage-specific cell differentiation and proliferation during hematopoiesis	Mus musculus	53	2022/07/15	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE184776	C	0	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	This SuperSeries is composed of the SubSeries listed below.
woody_legume_cereal_single_cell_gds	gds	200185330	GSE185330	Transcriptional changes upon Mphosph8 or Morc2a loss	Homo sapiens; Mus musculus	28	2022/09/13	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE185330	C	0	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	This SuperSeries is composed of the SubSeries listed below.
plant_single_cell_gds	gds	200185345	GSE185345	Defining the Transcriptional and Epigenetic Basis of Organotypic Endothelial Diversity in the Developing and Adult Mouse	Mus musculus	125	2022/07/01	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE185345	C	0	out-of-scope non-plant organism unless manual review overrides	plant_single_cell_gds	The transport of gases, nutrients, metabolites and cells - a prerequisite for proper organogenesis and tissue homeostasis - requires a functional circulatory system consisting of arteries and veins, separated by intervening capillary networks. Despite their shared origin and some common functions, endothelial cells (ECs), which line every blood vessel, display profound structural and functional heterogeneity unique to the organ and tissue that they reside in. The diversity of phenotypes that ECs can adopt suggest substantial plasticity and indicates that heterogeneity is a core endothelial property that allows ECs to fulfill their multiple tasks. While the anatomical heterogeneity of blood vessels across different organs has been appreciated for centuries, the molecular basis of the variation within the vertebrate vascular tree is poorly understood. To decipher the transcriptional and...
plant_single_cell_gds	gds	200185823	GSE185823	Interplay of vascular endothelial growth factor receptors in organ-specific endothelial cell survival	Mus musculus	24	2022/01/01	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE185823	C	0	out-of-scope non-plant organism unless manual review overrides	plant_single_cell_gds	The aim was to study immediate changes in gene expression of lung and heart endothelial cells after single or compound deletions of vascular endothelial growth factors.
plant_single_cell_gds	gds	200185862	GSE185862	A taxonomy of transcriptomic cell types across the isocortex and hippocampal formation	Mus musculus	95	2021/10/20	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE185862	C	0	out-of-scope non-plant organism unless manual review overrides	plant_single_cell_gds	The isocortex and hippocampal formation (HPF) in the mammalian brain play critical roles in perception, cognition, emotion and learning. We profiled ~1.3 million cells covering the entire adult mouse isocortex and HPF and derived a transcriptomic celltype taxonomy which includes many new glutamatergic and GABAergic neuron types. Contrary to the traditional view of HPF as having a simpler cellular organization, we discover a complete set of glutamatergic types in HPF homologous to all major subclasses found in the six-layered isocortex, suggesting that HPF and isocortex share a common circuit organization. We also identify large-scale continuous and graded variation of cell types along isocortical depth, across isocortical sheet and in multiple dimensions in hippocampus and subiculum. Overall, our study establishes a molecular architecture of mammalian isocortex and hippocampal formati...
plant_single_cell_gds	gds	200186180	GSE186180	Molecular, anatomical, and functional organization of lung interoceptors	Mus musculus	136	2024/10/15	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE186180	C	0	out-of-scope non-plant organism unless manual review overrides	plant_single_cell_gds	Interoceptors are the sensory neurons that monitor internal organs and states, essential for physiological homeostasis and generating interoception.Here, we describe a comprehensive, high-quality molecular atlas of interoceptors of the mouse lung, identifing 10 molecular subtypes, which differ in developmental origin, myelination, receptive fields, and cell contacts in the organ. Each subtype expresses a unique but overlapping combination of sensory receptors that detect diverse physiological and pathological stimuli, and each can signal to distinct sets of lung cells including immune cells, forming an intricate local neuroimmune interaction network. Functional interrogation of two mechanosensory subtypes reveals exquisitely-specific homeostatic roles in breathing, one regulating inspiratory time and the other inspiratory flow. These suggest that lung interoceptors encode diverse and...
woody_legume_cereal_single_cell_gds	gds	200186508	GSE186508	H3K4me3-marked histone orchestrates neutrophil plasticity from immunity to tissue regeneration	Homo sapiens	34	2021/10/27	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE186508	C	0	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	In this study, we used chromatin immunoprecipitation sequencing (ChIP-Seq) analysis of histone H3K4me3-marked, to identify various TSSs associated with LPS-, TNF-alfa- and IL-10-stimulated neutrophils from healthy individuals, as well as neutrophils derived from the patients with sepsis (systemic septic inflammation with LPS-stimulated neutrophils), NMOSD (aseptic inflammation with neutrophils pre-activated by TNF-alfa and periodontitis (localized self-limiting septic inflammation with IL-10-positive neutrophils). We provided comprehensive epigenomic analysis within H3K4me3- marked histone that allowed us to identify human neutrophil regulators affecting their plasticity during inflammation as well as suppression.
medicinal_secondary_metabolism_single_cell	gds	200188525	GSE188525	A critical requirement for IκBα in controlling dormancy in Hematopoietic stem cells via retinoic acid during embryonic development	Mus musculus	20	2024/04/15	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE188525	C	0	out-of-scope non-plant organism unless manual review overrides	medicinal_secondary_metabolism_single_cell	This SuperSeries is composed of the SubSeries listed below.
medicinal_secondary_metabolism_single_cell	gds	200190171	GSE190171	VDR-dependent signaling modulates neuroinflammation in the acute phase of ischemic stroke	Mus musculus	16	2023/06/21	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE190171	C	0	out-of-scope non-plant organism unless manual review overrides	medicinal_secondary_metabolism_single_cell	VDR deficiency in microglia markedly aggravated infarct volumes, neurological deficits, and neuroinflammation after cerebral ischemia. To investigate the role of VDR in microglia-regulated neuroinflammation, we performed RNA-seq analysis on microglia isolated from poststroke microglia-conditional VDR knockout (Vdr-cKO) mice and littermate controls. VDR elimination dramatically alters the gene expression profiles of postischemic microglia, implying that vitamin D signaling play a crucial role in microglia-modulated stroke pathogenesis.
woody_legume_cereal_single_cell_gds	gds	200190214	GSE190214	Complementary Alu sequences mediate enhancer-promoter selectivity	Homo sapiens; Mus musculus	23	2023/05/11	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE190214	C	0	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	Enhancers determine spatiotemporal gene expression programs by engaging with long-range promoters. However, it remains unknown how enhancers find their cognate promoters. We recently developed a RIC-seq technology to identify enhancer-promoter connectivity using pairwise interacting enhancer RNAs and promoter-derived noncoding RNAs in HeLa cells. Here, we apply this technology to generate high-confidence enhancer-promoter RNA interaction (EPRI) maps in six additional cell lines. Using these maps, we discover that 37.9% of the enhancer-promoter RNA interaction sites are overlapped with Alu sequences. These pairwise interacting Alu and non-Alu RNA sequences tend to be complementary and potentially form duplexes. Knockout of Alu elements compromises enhancer-promoter looping, whereas Alu insertion or CRISPR-dCasRx-mediated Alu tethering to unregulated promoter RNAs can create new loops t...
woody_legume_cereal_single_cell_gds	gds	200190314	GSE190314	Role of HNF4a in osteoblasts [ChIP-seq]	Mus musculus	32	2023/06/07	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE190314	C	0	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	Murine osteoblast-like cell line MC3T3-E1 subclone 4 (ATCC CRL-2593) (ATTCC, Manassas, USA) were stably transfected using 4D-Nucleofector System (Lonza, Basel, Switzerland) to generate cells that overexpress Hnf4α1, Hnf4α2 or an empty vector (Ctr). ChIPseq analyzes were used to highlight the importance of HNF4a1 and HNF4a2 in osteoblastogenesis.
woody_legume_cereal_single_cell_gds	gds	200190657	GSE190657	ChIP-seq analysis of COUP-TFI enrichment in neural retina.	Mus musculus	2	2023/12/31	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE190657	C	0	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	The genome-wide binding sites of COUP-TFI in neural retina.
woody_legume_cereal_single_cell_gds	gds	200191029	GSE191029	Microenvironmental Control of Hematopoietic Niche Capacity via CXCL8 and Protein Kinase C	Homo sapiens; Danio rerio	21	2023/05/15	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE191029	C	0	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	Altered hematopoietic stem cell (HSC) fate underlies primary blood disorders but microenvironmental factors controlling HSC fate are poorly understood. Genetically barcoded GESTALT zebrafish were used to screen for factors expressed by the sinusoidal vascular niche that alter the phylogenetic distribution of the HSC pool under native conditions. Dysregulated expression of protein kinase C delta (PKC-d, encoded by prkcda) increased the number of HSC clones by approximately 50% and expanded polyclonal populations of immature neutrophil and erythroid precursors. PKC agonists such as cxcl8 augmented HSC competition for residency within the niche and expanded defined niche populations. Cxcl8 induced association of PKC-d with the focal adhesion complex, activating MEK/ERK signaling and expression of niche factors in human endothelial cells. Our findings demonstrate the existence of reserve...
woody_legume_cereal_single_cell_gds	gds	200191195	GSE191195	WAPL functions as a rheostat of Protocadherin isoform diversity that controls neural wiring	Mus musculus	28	2023/06/22	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE191195	C	0	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	Neural-type specific expression of clustered Protocadherin (Pcdh) proteins is essential for the establishment of connectivity patterns during brain development. In mammals, deterministic expression of the same Pcdh isoform promotes minimal overlap of tiled projections of serotonergic neuron axons throughout the brain, while stochastic expression of Pcdh genes allows for convergence of tightly packed overlapping olfactory sensory neuron axons into targeted structures. How can the same gene locus generate opposite transcriptional programs that orchestrate distinct spatial arrangements of axonal patterns? Here, we reveal that cell-type specific Pcdh expression and axonal behavior rest on the activity of cohesin and its unloader WAPL. While cohesin erases genomic-distance biases in Pcdh choice, WAPL functions as a rheostat of cohesin processivity that determines Pcdh isoform diversity.
plant_single_cell_gds	gds	200193961	GSE193961	Archetype tasks link intratumoral heterogeneity to plasticity in recalcitrant small cell lung cancer	Homo sapiens; Mus musculus	11	2022/07/05	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE193961	C	0	out-of-scope non-plant organism unless manual review overrides	plant_single_cell_gds	This SuperSeries is composed of the SubSeries listed below.
medicinal_secondary_metabolism_single_cell	gds	200195556	GSE195556	An engineered Sox17 induces somatic to neural stem cell fate transition independently from pluripotency reprogramming	Homo sapiens; Mus musculus	140	2023/07/19	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE195556	C	0	out-of-scope non-plant organism unless manual review overrides	medicinal_secondary_metabolism_single_cell	This SuperSeries is composed of the SubSeries listed below.
plant_single_cell_gds	gds	200196417	GSE196417	Newly recruited intraepithelial Ly6A+CCR9+CD4+ T cells protect against enteric viral infection	Mus musculus	13	2022/05/26	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE196417	C	0	out-of-scope non-plant organism unless manual review overrides	plant_single_cell_gds	The intestinal epithelium comprises the body’s largest surface exposed to viruses. Additionally, the gut epithelium hosts a large population of intraepithelial T lymphocytes, or IELs, although their role in resistance against viral infections remain elusive. By fate-mapping T cells recruited to the murine intestine, we observed accumulation of newly recruited CD4+ T cells after infection with murine norovirus CR6 and adenovirus type-2 (AdV), but not reovirus. CR6 and AdV-recruited intraepithelial CD4+ T cells co-express Ly6A and CCR9, exhibit T helper 1 and cytotoxic profiles and confer protection against AdV in vivo and in an organoid model in an IFN-g-dependent manner. Ablation of the T cell receptor (TCR) or the transcription factor ThPOK in CD4+ T cells prior to AdV infection prevented viral control, while TCR ablation during infection did not impact viral clearance. These results...
plant_single_cell_gds	gds	200196778	GSE196778	Fibrosis induced by resident macrophages has divergent roles in pancreas inflammatory injury and PDAC	Mus musculus	15	2023/06/29	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE196778	C	0	out-of-scope non-plant organism unless manual review overrides	plant_single_cell_gds	Tissue-resident macrophages (TRMs) are long-lived cells that maintain locally and can be phenotypically distinct from monocyte-derived macrophages. Whether TRMs and monocyte-derived macrophages have district roles under differing pathologies is not understood. Here, we showed that a substantial portion of the macrophages that accumulated during pancreatitis and pancreatic cancer in mice had expanded from TRMs. Pancreas TRMs had an extracellular matrix remodeling phenotype that was important for maintaining tissue homeostasis during inflammation. Loss of TRMs led to exacerbation of severe pancreatitis and death, due to impaired acinar cell survival and recovery. During pancreatitis, TRMs elicited protective effects by triggering the accumulation and activation of fibroblasts, which was necessary for initiating fibrosis as a wound healing response. The same TRM-driven fibrosis, however,...
plant_single_cell_gds	gds	200196987	GSE196987	Durable Alterations of Hematopoiesis and Chromatin post-COVID-19 [MultiomeATAC-seq]	Homo sapiens; Mus musculus	40	2023/07/01	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE196987	C	0	out-of-scope non-plant organism unless manual review overrides	plant_single_cell_gds	Acute SARS-CoV-2 infection is often highly inflammatory and protracted. Recent advances have established that inflammation can trigger innate immune memory and a persistent influence on hematopoietic development, through epigenetic mechanisms. However, these phenotypes and their molecular and cellular features are poorly described in humans. Here we reveal epigenomic alterations in innate immune and hematopoietic stem and progenitor cells (HSPC) post-COVID-19, with distinct molecular programs across disease severities. Enabled by novel approaches to study hematopoiesis from peripheral blood, we find persisting HSPC epigenetic programs conveyed, for months to a year, to short-lived progeny monocytes. These epigenetic changes are associated with increased myeloid cell differentiation and inflammatory and antiviral programs. We provide insights into post-infectious HSPC and innate immune...
plant_single_cell_gds	gds	200196988	GSE196988	Durable Alterations of Hematopoiesis and Chromatin post-COVID-19 [MultiomeRNA]	Mus musculus; Homo sapiens	40	2023/07/01	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE196988	C	0	out-of-scope non-plant organism unless manual review overrides	plant_single_cell_gds	Acute SARS-CoV-2 infection is often highly inflammatory and protracted. Recent advances have established that inflammation can trigger innate immune memory and a persistent influence on hematopoietic development, through epigenetic mechanisms. However, these phenotypes and their molecular and cellular features are poorly described in humans. Here we reveal epigenomic alterations in innate immune and hematopoietic stem and progenitor cells (HSPC) post-COVID-19, with distinct molecular programs across disease severities. Enabled by novel approaches to study hematopoiesis from peripheral blood, we find persisting HSPC epigenetic programs conveyed, for months to a year, to short-lived progeny monocytes. These epigenetic changes are associated with increased myeloid cell differentiation and inflammatory and antiviral programs. We provide insights into post-infectious HSPC and innate immune...
